,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
7404,2014,1,WSP (WASCO SP),5090,0,5090,2984,170.6,4997,TPOP1Ad1401.pdf
7405,2014,1,VSP (VALLEY SP),3257,0,3257,1980,164.5,3389,TPOP1Ad1401.pdf
7406,2014,1,SVSP (SALINAS VALLEY SP),3398,0,3398,2452,138.6,3497,TPOP1Ad1401.pdf
7407,2014,1,SQ (SAN QUENTIN SP),4000,0,4000,3082,129.8,3898,TPOP1Ad1401.pdf
7408,2014,1,"SOL (CA SP, SOLANO)",4092,1,4093,2610,156.8,3890,TPOP1Ad1401.pdf
7409,2014,1,SCC (SIERRA CONSERVATION CENTER),4778,0,4778,3736,127.9,4754,TPOP1Ad1401.pdf
7410,2014,1,SATF (CA SUBSTANCE ABUSE TREAT FAC),5448,0,5448,3424,159.1,5374,TPOP1Ad1401.pdf
7411,2014,1,"SAC (CA SP, SACRAMENTO)",2199,0,2199,1828,120.3,2356,TPOP1Ad1401.pdf
7412,2014,1,RJD (RJ DONOVAN CORRECTIONAL FAC),3100,0,3100,2200,140.9,3180,TPOP1Ad1401.pdf
7413,2014,1,PVSP (PLEASANT VALLEY SP),3202,0,3202,2308,138.7,3533,TPOP1Ad1401.pdf
7414,2014,1,PBSP (PELICAN BAY SP),2683,0,2683,2380,112.7,3032,TPOP1Ad1401.pdf
7415,2014,1,NKSP (NORTH KERN SP),4664,0,4664,2694,173.1,4399,TPOP1Ad1401.pdf
7416,2014,1,MCSP (MULE CREEK SP),2852,0,2852,1700,167.8,2570,TPOP1Ad1401.pdf
7417,2014,1,"LAC (CA SP, LOS ANGELES COUNTY)",3706,0,3706,2300,161.1,3700,TPOP1Ad1401.pdf
7418,2014,1,KVSP (KERN VALLEY SP),3679,0,3679,2448,150.3,3910,TPOP1Ad1401.pdf
7419,2014,1,ISP (IRONWOOD SP),3021,0,3021,2200,137.3,3175,TPOP1Ad1401.pdf
7420,2014,1,HDSP (HIGH DESERT SP),3368,0,3368,2324,144.9,3461,TPOP1Ad1401.pdf
7421,2014,1,FOL (FOLSOM SP) (MALE),2958,0,2958,2066,143.2,2895,TPOP1Ad1401.pdf
7422,2014,1,DVI (DEUEL VOCATIONAL INSTITUTION),2370,0,2370,1681,141.0,2585,TPOP1Ad1401.pdf
7423,2014,1,CVSP (CHUCKAWALLA VALLEY SP),2356,0,2356,1738,135.6,2478,TPOP1Ad1401.pdf
7424,2014,1,CTF (CORRECTIONAL TRAINING FAC),5055,0,5055,3312,152.6,5231,TPOP1Ad1401.pdf
7425,2014,1,"CRC (CAL REHAB CTR, MEN)",3116,0,3116,2491,125.1,3481,TPOP1Ad1401.pdf
7426,2014,1,"COR (CA SP, CORCORAN)",4371,0,4371,3116,140.3,4419,TPOP1Ad1401.pdf
7427,2014,1,CMF (CA MEDICAL FAC),2054,0,2054,2361,87.0,2508,TPOP1Ad1401.pdf
7428,2014,1,CMC (CA MEN'S COLONY),4774,0,4774,3838,124.4,5023,TPOP1Ad1401.pdf
7429,2014,1,CIM (CA INSTITUTION FOR MEN),4643,0,4643,2976,156.0,4615,TPOP1Ad1401.pdf
7430,2014,1,CHCF (CA HEALTH CARE FAC - STOCKTON),1330,0,1330,1818,73.2,1818,TPOP1Ad1401.pdf
7431,2014,1,CEN (CENTINELA SP),2981,0,2981,2308,129.2,3308,TPOP1Ad1401.pdf
7432,2014,1,CCI (CA CORRECTIONAL INSTITUTION),4422,0,4422,2783,158.9,4427,TPOP1Ad1401.pdf
7433,2014,1,CCC (CA CORRECTIONAL CENTER),5043,1,5044,3883,129.9,5087,TPOP1Ad1401.pdf
7434,2014,1,CAL (CALIPATRIA SP),3900,0,3900,2308,169.0,3833,TPOP1Ad1401.pdf
7435,2014,1,ASP (AVENAL SP),3999,0,3999,2920,137.0,4702,TPOP1Ad1401.pdf
7436,2014,2,FOL (FOLSOM SP) (FEMALE),358,0,358,403,88.8,403,TPOP1Ad1402.pdf
7437,2014,2,CIW (CA INSTITUTION FOR WOMEN),2096,0,2096,1398,149.9,2042,TPOP1Ad1402.pdf
7438,2014,2,CCWF (CENTRAL CA WOMEN'S FAC),3624,0,3624,2004,180.8,3515,TPOP1Ad1402.pdf
7439,2014,2,WSP (WASCO SP),5183,0,5183,2984,173.7,4997,TPOP1Ad1402.pdf
7440,2014,2,VSP (VALLEY SP),3236,0,3236,1980,163.4,3389,TPOP1Ad1402.pdf
7441,2014,2,SVSP (SALINAS VALLEY SP),3320,0,3320,2452,135.4,3497,TPOP1Ad1402.pdf
7442,2014,2,SQ (SAN QUENTIN SP),3955,0,3955,3082,128.3,3898,TPOP1Ad1402.pdf
7443,2014,2,"SOL (CA SP, SOLANO)",4105,1,4106,2610,157.3,3890,TPOP1Ad1402.pdf
7444,2014,2,SCC (SIERRA CONSERVATION CENTER),4743,0,4743,3736,127.0,4574,TPOP1Ad1402.pdf
7445,2014,2,SATF (CA SUBSTANCE ABUSE TREAT FAC),5492,0,5492,3424,160.4,5374,TPOP1Ad1402.pdf
7446,2014,2,"SAC (CA SP, SACRAMENTO)",2208,0,2208,1828,120.8,2312,TPOP1Ad1402.pdf
7447,2014,2,RJD (RJ DONOVAN CORRECTIONAL FAC),3087,0,3087,2200,140.3,3180,TPOP1Ad1402.pdf
7448,2014,2,PVSP (PLEASANT VALLEY SP),3106,0,3106,2308,134.6,3533,TPOP1Ad1402.pdf
7449,2014,2,PBSP (PELICAN BAY SP),2737,0,2737,2380,115.0,3032,TPOP1Ad1402.pdf
7450,2014,2,NKSP (NORTH KERN SP),4705,1,4706,2694,174.7,4399,TPOP1Ad1402.pdf
7451,2014,2,MCSP (MULE CREEK SP),2887,0,2887,1700,169.8,2570,TPOP1Ad1402.pdf
7452,2014,2,"LAC (CA SP, LOS ANGELES COUNTY)",3665,0,3665,2300,159.3,3700,TPOP1Ad1402.pdf
7453,2014,2,KVSP (KERN VALLEY SP),3743,0,3743,2448,152.9,3910,TPOP1Ad1402.pdf
7454,2014,2,ISP (IRONWOOD SP),3082,0,3082,2200,140.1,3175,TPOP1Ad1402.pdf
7455,2014,2,HDSP (HIGH DESERT SP),3421,0,3421,2324,147.2,3461,TPOP1Ad1402.pdf
7456,2014,2,FOL (FOLSOM SP) (MALE),2899,0,2899,2066,140.3,2895,TPOP1Ad1402.pdf
7457,2014,2,DVI (DEUEL VOCATIONAL INSTITUTION),2492,0,2492,1681,148.2,2585,TPOP1Ad1402.pdf
7458,2014,2,CVSP (CHUCKAWALLA VALLEY SP),2298,0,2298,1738,132.2,2478,TPOP1Ad1402.pdf
7459,2014,2,CTF (CORRECTIONAL TRAINING FAC),5082,0,5082,3312,153.4,5231,TPOP1Ad1402.pdf
7460,2014,2,"CRC (CAL REHAB CTR, MEN)",3049,0,3049,2491,122.4,3481,TPOP1Ad1402.pdf
7461,2014,2,"COR (CA SP, CORCORAN)",4360,0,4360,3116,139.9,4320,TPOP1Ad1402.pdf
7462,2014,2,CMF (CA MEDICAL FAC),2057,0,2057,2361,87.1,2522,TPOP1Ad1402.pdf
7463,2014,2,CMC (CA MEN'S COLONY),4641,0,4641,3838,120.9,4933,TPOP1Ad1402.pdf
7464,2014,2,CIM (CA INSTITUTION FOR MEN),4679,0,4679,2976,157.2,4718,TPOP1Ad1402.pdf
7465,2014,2,CHCF (CA HEALTH CARE FAC - STOCKTON),1317,0,1317,1818,72.4,1818,TPOP1Ad1402.pdf
7466,2014,2,CEN (CENTINELA SP),2953,0,2953,2308,127.9,3308,TPOP1Ad1402.pdf
7467,2014,2,CCI (CA CORRECTIONAL INSTITUTION),4384,0,4384,2783,157.5,4427,TPOP1Ad1402.pdf
7468,2014,2,CCC (CA CORRECTIONAL CENTER),4941,1,4942,3883,127.3,4872,TPOP1Ad1402.pdf
7469,2014,2,CAL (CALIPATRIA SP),3859,0,3859,2308,167.2,3833,TPOP1Ad1402.pdf
7470,2014,2,ASP (AVENAL SP),4001,0,4001,2920,137.0,4702,TPOP1Ad1402.pdf
7471,2014,3,FOL (FOLSOM SP) (FEMALE),378,0,378,403,93.8,403,TPOP1Ad1403.pdf
7472,2014,3,CIW (CA INSTITUTION FOR WOMEN),2112,0,2112,1398,151.1,2042,TPOP1Ad1403.pdf
7473,2014,3,CCWF (CENTRAL CA WOMEN'S FAC),3630,0,3630,2004,181.1,3515,TPOP1Ad1403.pdf
7474,2014,3,WSP (WASCO SP),5122,0,5122,2984,171.6,4997,TPOP1Ad1403.pdf
7475,2014,3,VSP (VALLEY SP),3177,0,3177,1980,160.5,3389,TPOP1Ad1403.pdf
7476,2014,3,SVSP (SALINAS VALLEY SP),3347,0,3347,2452,136.5,3497,TPOP1Ad1403.pdf
7477,2014,3,SQ (SAN QUENTIN SP),3932,0,3932,3082,127.6,3898,TPOP1Ad1403.pdf
7478,2014,3,"SOL (CA SP, SOLANO)",4051,1,4052,2610,155.2,3890,TPOP1Ad1403.pdf
7479,2014,3,SCC (SIERRA CONSERVATION CENTER),4577,0,4577,3736,122.5,4674,TPOP1Ad1403.pdf
7480,2014,3,SATF (CA SUBSTANCE ABUSE TREAT FAC),5561,0,5561,3424,162.4,5474,TPOP1Ad1403.pdf
7481,2014,3,"SAC (CA SP, SACRAMENTO)",2188,0,2188,1828,119.7,2312,TPOP1Ad1403.pdf
7482,2014,3,RJD (RJ DONOVAN CORRECTIONAL FAC),3127,0,3127,2200,142.1,3180,TPOP1Ad1403.pdf
7483,2014,3,PVSP (PLEASANT VALLEY SP),3102,0,3102,2308,134.4,3533,TPOP1Ad1403.pdf
7484,2014,3,PBSP (PELICAN BAY SP),2753,0,2753,2380,115.7,3032,TPOP1Ad1403.pdf
7485,2014,3,NKSP (NORTH KERN SP),4683,1,4684,2694,173.9,4399,TPOP1Ad1403.pdf
7486,2014,3,MCSP (MULE CREEK SP),2911,0,2911,1700,171.2,2570,TPOP1Ad1403.pdf
7487,2014,3,"LAC (CA SP, LOS ANGELES COUNTY)",3595,0,3595,2300,156.3,3700,TPOP1Ad1403.pdf
7488,2014,3,KVSP (KERN VALLEY SP),3769,0,3769,2448,154.0,3910,TPOP1Ad1403.pdf
7489,2014,3,ISP (IRONWOOD SP),3014,0,3014,2200,137.0,3175,TPOP1Ad1403.pdf
7490,2014,3,HDSP (HIGH DESERT SP),3386,0,3386,2324,145.7,3461,TPOP1Ad1403.pdf
7491,2014,3,FOL (FOLSOM SP) (MALE),2826,0,2826,2066,136.8,2895,TPOP1Ad1403.pdf
7492,2014,3,DVI (DEUEL VOCATIONAL INSTITUTION),2605,0,2605,1681,155.0,2585,TPOP1Ad1403.pdf
7493,2014,3,CVSP (CHUCKAWALLA VALLEY SP),2290,0,2290,1738,131.8,2478,TPOP1Ad1403.pdf
7494,2014,3,CTF (CORRECTIONAL TRAINING FAC),4947,0,4947,3312,149.4,5231,TPOP1Ad1403.pdf
7495,2014,3,"CRC (CAL REHAB CTR, MEN)",2961,0,2961,2491,118.9,3481,TPOP1Ad1403.pdf
7496,2014,3,"COR (CA SP, CORCORAN)",4292,0,4292,3116,137.7,4453,TPOP1Ad1403.pdf
7497,2014,3,CMF (CA MEDICAL FAC),2061,0,2061,2361,87.3,2522,TPOP1Ad1403.pdf
7498,2014,3,CMC (CA MEN'S COLONY),4472,0,4472,3838,116.5,4753,TPOP1Ad1403.pdf
7499,2014,3,CIM (CA INSTITUTION FOR MEN),4740,0,4740,2976,159.3,4718,TPOP1Ad1403.pdf
7500,2014,3,CHCF (CA HEALTH CARE FAC - STOCKTON),1340,0,1340,1818,73.7,1818,TPOP1Ad1403.pdf
7501,2014,3,CEN (CENTINELA SP),2857,0,2857,2308,123.8,3308,TPOP1Ad1403.pdf
7502,2014,3,CCI (CA CORRECTIONAL INSTITUTION),4346,0,4346,2783,156.2,4414,TPOP1Ad1403.pdf
7503,2014,3,CCC (CA CORRECTIONAL CENTER),5014,1,5015,3883,129.2,4872,TPOP1Ad1403.pdf
7504,2014,3,CAL (CALIPATRIA SP),3856,0,3856,2308,167.1,3833,TPOP1Ad1403.pdf
7505,2014,3,ASP (AVENAL SP),3923,0,3923,2920,134.3,4702,TPOP1Ad1403.pdf
7506,2014,4,FOL (FOLSOM SP) (FEMALE),362,0,362,403,89.8,403,TPOP1Ad1404.pdf
7507,2014,4,CIW (CA INSTITUTION FOR WOMEN),2080,0,2080,1398,148.8,2042,TPOP1Ad1404.pdf
7508,2014,4,CCWF (CENTRAL CA WOMEN'S FAC),3720,0,3720,2004,185.6,3515,TPOP1Ad1404.pdf
7509,2014,4,WSP (WASCO SP),5106,0,5106,2984,171.1,4997,TPOP1Ad1404.pdf
7510,2014,4,VSP (VALLEY SP),3243,0,3243,1980,163.8,3390,TPOP1Ad1404.pdf
7511,2014,4,SVSP (SALINAS VALLEY SP),3346,0,3346,2452,136.5,3684,TPOP1Ad1404.pdf
7512,2014,4,SQ (SAN QUENTIN SP),3864,0,3864,3082,125.4,3898,TPOP1Ad1404.pdf
7513,2014,4,"SOL (CA SP, SOLANO)",4009,1,4010,2610,153.6,3890,TPOP1Ad1404.pdf
7514,2014,4,SCC (SIERRA CONSERVATION CENTER),4581,0,4581,3736,122.6,4674,TPOP1Ad1404.pdf
7515,2014,4,SATF (CA SUBSTANCE ABUSE TREAT FAC),5415,0,5415,3424,158.1,5474,TPOP1Ad1404.pdf
7516,2014,4,"SAC (CA SP, SACRAMENTO)",2254,0,2254,1828,123.3,2312,TPOP1Ad1404.pdf
7517,2014,4,RJD (RJ DONOVAN CORRECTIONAL FAC),3072,0,3072,2200,139.6,3180,TPOP1Ad1404.pdf
7518,2014,4,PVSP (PLEASANT VALLEY SP),3054,0,3054,2308,132.3,3533,TPOP1Ad1404.pdf
7519,2014,4,PBSP (PELICAN BAY SP),2764,0,2764,2380,116.1,3032,TPOP1Ad1404.pdf
7520,2014,4,NKSP (NORTH KERN SP),4538,1,4539,2694,168.5,4529,TPOP1Ad1404.pdf
7521,2014,4,MCSP (MULE CREEK SP),2896,0,2896,1700,170.4,2744,TPOP1Ad1404.pdf
7522,2014,4,"LAC (CA SP, LOS ANGELES COUNTY)",3599,0,3599,2300,156.5,3700,TPOP1Ad1404.pdf
7523,2014,4,KVSP (KERN VALLEY SP),3785,0,3785,2448,154.6,3910,TPOP1Ad1404.pdf
7524,2014,4,ISP (IRONWOOD SP),3009,0,3009,2200,136.8,3175,TPOP1Ad1404.pdf
7525,2014,4,HDSP (HIGH DESERT SP),3329,0,3329,2324,143.2,3461,TPOP1Ad1404.pdf
7526,2014,4,FOL (FOLSOM SP) (MALE),2745,0,2745,2066,132.9,2895,TPOP1Ad1404.pdf
7527,2014,4,DVI (DEUEL VOCATIONAL INSTITUTION),2678,0,2678,1681,159.3,2585,TPOP1Ad1404.pdf
7528,2014,4,CVSP (CHUCKAWALLA VALLEY SP),2325,0,2325,1738,133.8,2478,TPOP1Ad1404.pdf
7529,2014,4,CTF (CORRECTIONAL TRAINING FAC),4862,0,4862,3312,146.8,5231,TPOP1Ad1404.pdf
7530,2014,4,"CRC (CAL REHAB CTR, MEN)",2871,0,2871,2491,115.3,3481,TPOP1Ad1404.pdf
7531,2014,4,"COR (CA SP, CORCORAN)",4331,0,4331,3116,139.0,4453,TPOP1Ad1404.pdf
7532,2014,4,CMF (CA MEDICAL FAC),2021,0,2021,2361,85.6,2522,TPOP1Ad1404.pdf
7533,2014,4,CMC (CA MEN'S COLONY),4358,0,4358,3838,113.5,4693,TPOP1Ad1404.pdf
7534,2014,4,CIM (CA INSTITUTION FOR MEN),4759,0,4759,2976,159.9,4718,TPOP1Ad1404.pdf
7535,2014,4,CHCF (CA HEALTH CARE FAC - STOCKTON),1416,0,1416,2951,48.0,2951,TPOP1Ad1404.pdf
7536,2014,4,CEN (CENTINELA SP),2824,0,2824,2308,122.4,3308,TPOP1Ad1404.pdf
7537,2014,4,CCI (CA CORRECTIONAL INSTITUTION),4397,0,4397,2783,158.0,4414,TPOP1Ad1404.pdf
7538,2014,4,CCC (CA CORRECTIONAL CENTER),5010,1,5011,3883,129.0,4872,TPOP1Ad1404.pdf
7539,2014,4,CAL (CALIPATRIA SP),3881,0,3881,2308,168.2,3833,TPOP1Ad1404.pdf
7540,2014,4,ASP (AVENAL SP),3927,0,3927,2920,134.5,4702,TPOP1Ad1404.pdf
7541,2014,5,FOL (FOLSOM SP) (FEMALE),343,0,343,403,85.1,403,TPOP1Ad1405.pdf
7542,2014,5,CIW (CA INSTITUTION FOR WOMEN),2116,0,2116,1398,151.4,2042,TPOP1Ad1405.pdf
7543,2014,5,CCWF (CENTRAL CA WOMEN'S FAC),3722,0,3722,2004,185.7,3515,TPOP1Ad1405.pdf
7544,2014,5,WSP (WASCO SP),5108,0,5108,2984,171.2,4997,TPOP1Ad1405.pdf
7545,2014,5,VSP (VALLEY SP),3277,0,3277,1980,165.5,3390,TPOP1Ad1405.pdf
7546,2014,5,SVSP (SALINAS VALLEY SP),3349,0,3349,2452,136.6,3709,TPOP1Ad1405.pdf
7547,2014,5,SQ (SAN QUENTIN SP),3879,0,3879,3082,125.9,3898,TPOP1Ad1405.pdf
7548,2014,5,"SOL (CA SP, SOLANO)",4012,1,4013,2610,153.8,3890,TPOP1Ad1405.pdf
7549,2014,5,SCC (SIERRA CONSERVATION CENTER),4630,0,4630,3736,123.9,4674,TPOP1Ad1405.pdf
7550,2014,5,SATF (CA SUBSTANCE ABUSE TREAT FAC),5404,0,5404,3424,157.8,5474,TPOP1Ad1405.pdf
7551,2014,5,"SAC (CA SP, SACRAMENTO)",2260,0,2260,1828,123.6,2312,TPOP1Ad1405.pdf
7552,2014,5,RJD (RJ DONOVAN CORRECTIONAL FAC),3083,0,3083,2200,140.1,3280,TPOP1Ad1405.pdf
7553,2014,5,PVSP (PLEASANT VALLEY SP),3069,0,3069,2308,133.0,3533,TPOP1Ad1405.pdf
7554,2014,5,PBSP (PELICAN BAY SP),2773,0,2773,2380,116.5,3032,TPOP1Ad1405.pdf
7555,2014,5,NKSP (NORTH KERN SP),4598,0,4598,2694,170.7,4529,TPOP1Ad1405.pdf
7556,2014,5,MCSP (MULE CREEK SP),2941,0,2941,1700,173.0,2744,TPOP1Ad1405.pdf
7557,2014,5,"LAC (CA SP, LOS ANGELES COUNTY)",3548,0,3548,2300,154.3,3625,TPOP1Ad1405.pdf
7558,2014,5,KVSP (KERN VALLEY SP),3843,0,3843,2448,157.0,3910,TPOP1Ad1405.pdf
7559,2014,5,ISP (IRONWOOD SP),3048,0,3048,2200,138.5,3175,TPOP1Ad1405.pdf
7560,2014,5,HDSP (HIGH DESERT SP),3300,0,3300,2324,142.0,3461,TPOP1Ad1405.pdf
7561,2014,5,FOL (FOLSOM SP) (MALE),2656,0,2656,2066,128.6,2895,TPOP1Ad1405.pdf
7562,2014,5,DVI (DEUEL VOCATIONAL INSTITUTION),2723,0,2723,1681,162.0,2585,TPOP1Ad1405.pdf
7563,2014,5,CVSP (CHUCKAWALLA VALLEY SP),2417,0,2417,1738,139.1,2478,TPOP1Ad1405.pdf
7564,2014,5,CTF (CORRECTIONAL TRAINING FAC),4960,0,4960,3312,149.8,5231,TPOP1Ad1405.pdf
7565,2014,5,"CRC (CAL REHAB CTR, MEN)",2915,0,2915,2491,117.0,3481,TPOP1Ad1405.pdf
7566,2014,5,"COR (CA SP, CORCORAN)",4340,0,4340,3116,139.3,4453,TPOP1Ad1405.pdf
7567,2014,5,CMF (CA MEDICAL FAC),2071,0,2071,2361,87.7,2522,TPOP1Ad1405.pdf
7568,2014,5,CMC (CA MEN'S COLONY),4347,1,4348,3838,113.3,4659,TPOP1Ad1405.pdf
7569,2014,5,CIM (CA INSTITUTION FOR MEN),4673,0,4673,2976,157.0,4728,TPOP1Ad1405.pdf
7570,2014,5,CHCF (CA HEALTH CARE FAC - STOCKTON),1462,0,1462,2951,49.5,2951,TPOP1Ad1405.pdf
7571,2014,5,CEN (CENTINELA SP),2839,0,2839,2308,123.0,3433,TPOP1Ad1405.pdf
7572,2014,5,CCI (CA CORRECTIONAL INSTITUTION),4431,0,4431,2783,159.2,4414,TPOP1Ad1405.pdf
7573,2014,5,CCC (CA CORRECTIONAL CENTER),4987,1,4988,3883,128.5,4872,TPOP1Ad1405.pdf
7574,2014,5,CAL (CALIPATRIA SP),3897,0,3897,2308,168.8,3833,TPOP1Ad1405.pdf
7575,2014,5,ASP (AVENAL SP),3953,0,3953,2920,135.4,4702,TPOP1Ad1405.pdf
7576,2014,6,FOL (FOLSOM SP) (FEMALE),385,0,385,403,95.5,403,TPOP1Ad1406.pdf
7577,2014,6,CIW (CA INSTITUTION FOR WOMEN),2110,0,2110,1398,150.9,2042,TPOP1Ad1406.pdf
7578,2014,6,CCWF (CENTRAL CA WOMEN'S FAC),3660,0,3660,2004,182.6,3515,TPOP1Ad1406.pdf
7579,2014,6,WSP (WASCO SP),5140,0,5140,2984,172.3,4997,TPOP1Ad1406.pdf
7580,2014,6,VSP (VALLEY SP),3252,0,3252,1980,164.2,3390,TPOP1Ad1406.pdf
7581,2014,6,SVSP (SALINAS VALLEY SP),3368,0,3368,2452,137.4,3699,TPOP1Ad1406.pdf
7582,2014,6,SQ (SAN QUENTIN SP),3927,0,3927,3082,127.4,3898,TPOP1Ad1406.pdf
7583,2014,6,"SOL (CA SP, SOLANO)",3994,1,3995,2610,153.1,3890,TPOP1Ad1406.pdf
7584,2014,6,SCC (SIERRA CONSERVATION CENTER),4672,0,4672,3736,125.1,4674,TPOP1Ad1406.pdf
7585,2014,6,SATF (CA SUBSTANCE ABUSE TREAT FAC),5345,0,5345,3424,156.1,5474,TPOP1Ad1406.pdf
7586,2014,6,"SAC (CA SP, SACRAMENTO)",2254,0,2254,1828,123.3,2312,TPOP1Ad1406.pdf
7587,2014,6,RJD (RJ DONOVAN CORRECTIONAL FAC),3027,0,3027,2200,137.6,3280,TPOP1Ad1406.pdf
7588,2014,6,PVSP (PLEASANT VALLEY SP),3077,0,3077,2308,133.3,3533,TPOP1Ad1406.pdf
7589,2014,6,PBSP (PELICAN BAY SP),2822,0,2822,2380,118.6,3032,TPOP1Ad1406.pdf
7590,2014,6,NKSP (NORTH KERN SP),4574,0,4574,2694,169.8,4529,TPOP1Ad1406.pdf
7591,2014,6,MCSP (MULE CREEK SP),2947,0,2947,1700,173.4,2744,TPOP1Ad1406.pdf
7592,2014,6,"LAC (CA SP, LOS ANGELES COUNTY)",3547,0,3547,2300,154.2,3625,TPOP1Ad1406.pdf
7593,2014,6,KVSP (KERN VALLEY SP),3842,0,3842,2448,156.9,3910,TPOP1Ad1406.pdf
7594,2014,6,ISP (IRONWOOD SP),2888,0,2888,2200,131.3,3175,TPOP1Ad1406.pdf
7595,2014,6,HDSP (HIGH DESERT SP),3301,0,3301,2324,142.0,3461,TPOP1Ad1406.pdf
7596,2014,6,FOL (FOLSOM SP) (MALE),2617,0,2617,2066,126.7,2895,TPOP1Ad1406.pdf
7597,2014,6,DVI (DEUEL VOCATIONAL INSTITUTION),2660,0,2660,1681,158.2,2585,TPOP1Ad1406.pdf
7598,2014,6,CVSP (CHUCKAWALLA VALLEY SP),2365,0,2365,1738,136.1,2478,TPOP1Ad1406.pdf
7599,2014,6,CTF (CORRECTIONAL TRAINING FAC),4967,0,4967,3312,150.0,5231,TPOP1Ad1406.pdf
7600,2014,6,"CRC (CAL REHAB CTR, MEN)",2867,0,2867,2491,115.1,3481,TPOP1Ad1406.pdf
7601,2014,6,"COR (CA SP, CORCORAN)",4285,0,4285,3116,137.5,4445,TPOP1Ad1406.pdf
7602,2014,6,CMF (CA MEDICAL FAC),2090,0,2090,2361,88.5,2522,TPOP1Ad1406.pdf
7603,2014,6,CMC (CA MEN'S COLONY),4274,1,4275,3838,111.4,4659,TPOP1Ad1406.pdf
7604,2014,6,CIM (CA INSTITUTION FOR MEN),4683,0,4683,2976,157.4,4728,TPOP1Ad1406.pdf
7605,2014,6,CHCF (CA HEALTH CARE FAC - STOCKTON),1502,0,1502,2951,50.9,2951,TPOP1Ad1406.pdf
7606,2014,6,CEN (CENTINELA SP),2823,0,2823,2308,122.3,3433,TPOP1Ad1406.pdf
7607,2014,6,CCI (CA CORRECTIONAL INSTITUTION),4366,0,4366,2783,156.9,4412,TPOP1Ad1406.pdf
7608,2014,6,CCC (CA CORRECTIONAL CENTER),4972,1,4973,3883,128.1,4872,TPOP1Ad1406.pdf
7609,2014,6,CAL (CALIPATRIA SP),3856,0,3856,2308,167.1,3833,TPOP1Ad1406.pdf
7610,2014,6,ASP (AVENAL SP),3893,0,3893,2920,133.3,4702,TPOP1Ad1406.pdf
7611,2014,7,FOL (FOLSOM SP) (FEMALE),407,0,407,403,101.0,443,TPOP1Ad1407.pdf
7612,2014,7,CIW (CA INSTITUTION FOR WOMEN),2072,0,2072,1398,148.2,2042,TPOP1Ad1407.pdf
7613,2014,7,CCWF (CENTRAL CA WOMEN'S FAC),3734,0,3734,2004,186.3,3515,TPOP1Ad1407.pdf
7614,2014,7,WSP (WASCO SP),5145,0,5145,2984,172.4,4997,TPOP1Ad1407.pdf
7615,2014,7,VSP (VALLEY SP),3287,0,3287,1980,166.0,3390,TPOP1Ad1407.pdf
7616,2014,7,SVSP (SALINAS VALLEY SP),3378,0,3378,2452,137.8,3699,TPOP1Ad1407.pdf
7617,2014,7,SQ (SAN QUENTIN SP),3867,0,3867,3082,125.5,3898,TPOP1Ad1407.pdf
7618,2014,7,"SOL (CA SP, SOLANO)",3965,1,3966,2610,152.0,3890,TPOP1Ad1407.pdf
7619,2014,7,SCC (SIERRA CONSERVATION CENTER),4641,0,4641,3736,124.2,4674,TPOP1Ad1407.pdf
7620,2014,7,SATF (CA SUBSTANCE ABUSE TREAT FAC),5427,0,5427,3424,158.5,5474,TPOP1Ad1407.pdf
7621,2014,7,"SAC (CA SP, SACRAMENTO)",2234,0,2234,1828,122.2,2312,TPOP1Ad1407.pdf
7622,2014,7,RJD (RJ DONOVAN CORRECTIONAL FAC),3006,0,3006,2200,136.6,3280,TPOP1Ad1407.pdf
7623,2014,7,PVSP (PLEASANT VALLEY SP),3080,0,3080,2308,133.4,3533,TPOP1Ad1407.pdf
7624,2014,7,PBSP (PELICAN BAY SP),2821,0,2821,2380,118.5,3032,TPOP1Ad1407.pdf
7625,2014,7,NKSP (NORTH KERN SP),4634,0,4634,2694,172.0,4529,TPOP1Ad1407.pdf
7626,2014,7,MCSP (MULE CREEK SP),2946,0,2946,1700,173.3,2744,TPOP1Ad1407.pdf
7627,2014,7,"LAC (CA SP, LOS ANGELES COUNTY)",3605,0,3605,2300,156.7,3625,TPOP1Ad1407.pdf
7628,2014,7,KVSP (KERN VALLEY SP),3842,0,3842,2448,156.9,3910,TPOP1Ad1407.pdf
7629,2014,7,ISP (IRONWOOD SP),2935,0,2935,2200,133.4,3175,TPOP1Ad1407.pdf
7630,2014,7,HDSP (HIGH DESERT SP),3362,0,3362,2324,144.7,3461,TPOP1Ad1407.pdf
7631,2014,7,FOL (FOLSOM SP) (MALE),2575,0,2575,2066,124.6,2895,TPOP1Ad1407.pdf
7632,2014,7,DVI (DEUEL VOCATIONAL INSTITUTION),2567,0,2567,1681,152.7,2585,TPOP1Ad1407.pdf
7633,2014,7,CVSP (CHUCKAWALLA VALLEY SP),2296,0,2296,1738,132.1,2478,TPOP1Ad1407.pdf
7634,2014,7,CTF (CORRECTIONAL TRAINING FAC),5051,0,5051,3312,152.5,5231,TPOP1Ad1407.pdf
7635,2014,7,"CRC (CAL REHAB CTR, MEN)",2785,0,2785,2491,111.8,3481,TPOP1Ad1407.pdf
7636,2014,7,"COR (CA SP, CORCORAN)",4317,0,4317,3116,138.5,4445,TPOP1Ad1407.pdf
